ID,group,time_point,difficulty,Perf,Hits,CorrRejs,FalseAl,Misses,RTs,EffRating
4,1,2,3,88.2352941176471,85.7142857142857,90,10,14.2857142857143,700.05,81.137140068326
4,1,2,1,100,100,100,0,0,560.6,16.1298194241093
4,1,2,3,82.3529411764706,100,78.5714285714286,21.4285714285714,0,770.1,93.3382137628111
4,1,2,2,100,100,100,0,0,813.65,30.2830649097121
5,2,1,2,100,100,100,0,0,669.7,77.4305555555556
5,2,1,1,100,100,100,0,0,518.3,73.3506944444444
5,2,1,3,70.5882352941177,71.4285714285714,70,30,28.5714285714286,777,93.5763888888889
5,2,1,2,83.3333333333333,100,72.7272727272727,27.2727272727273,0,661.95,81.6840277777778
5,2,1,1,94.7368421052632,75,100,0,25,519.7,80.2951388888889
5,2,1,3,76.4705882352941,71.4285714285714,80,20,28.5714285714286,717.35,90.8854166666667
5,2,1,3,52.9411764705882,28.5714285714286,70,30,71.4285714285714,658,94.7916666666667
5,2,1,1,94.7368421052632,85.7142857142857,100,0,14.2857142857143,494.7,84.2881944444444
5,2,1,2,100,100,100,0,0,553.2,88.8888888888889
5,2,2,3,82.3529411764706,50,92.3076923076923,7.69230769230769,50,705.4,93.4895833333333
5,2,2,2,88.8888888888889,100,80,20,0,565.2,84.375
5,2,2,1,100,100,100,0,0,429.35,83.6805555555556
5,2,2,2,77.7777777777778,66.6666666666667,88.8888888888889,11.1111111111111,33.3333333333333,613.4,85.8506944444444
5,2,2,3,76.4705882352941,57.1428571428571,90,10,42.8571428571429,636.5,86.3715277777778
5,2,2,2,83.3333333333333,71.4285714285714,90.9090909090909,9.09090909090909,28.5714285714286,707.75,84.6354166666667
5,2,2,1,100,100,100,0,0,461.8,82.3784722222222
5,2,2,3,94.1176470588235,80,100,0,20,713.9,84.8958333333333
5,2,2,1,100,100,100,0,0,444.05,83.6805555555556
6,2,1,2,100,100,100,0,0,835.333333333333,59.8958333333333
6,2,1,3,82.3529411764706,62.5,100,0,37.5,997.705882352941,93.3159722222222
6,2,1,1,100,100,100,0,0,589,8.33333333333333
6,2,1,2,100,100,100,0,0,880.722222222222,55.2083333333333
6,2,1,3,76.4705882352941,50,90.9090909090909,9.09090909090909,50,987.941176470588,93.4895833333333
6,2,1,1,100,100,100,0,0,568.368421052632,6.51041666666667
6,2,1,1,100,100,100,0,0,505.210526315789,6.25
6,2,1,3,70.5882352941177,50,81.8181818181818,9.09090909090909,50,920.75,99.8263888888889
6,2,1,2,100,100,100,0,0,867.722222222222,78.2118055555556
6,2,2,2,100,100,100,0,0,870.166666666667,59.2013888888889
6,2,2,1,100,100,100,0,0,621.789473684211,19.1840277777778
6,2,2,2,83.3333333333333,70,100,0,30,705.823529411765,71.6145833333333
6,2,2,1,100,100,100,0,0,594,6.68402777777778
6,2,2,3,88.2352941176471,75,92.3076923076923,7.69230769230769,25,940.411764705882,84.5486111111111
6,2,2,1,94.7368421052632,100,93.75,6.25,0,562.263157894737,26.3888888888889
6,2,2,2,100,100,100,0,0,798.722222222222,63.1076388888889
6,2,2,3,94.1176470588235,100,90.9090909090909,9.09090909090909,0,877.882352941176,88.8888888888889
6,2,2,2,100,100,100,0,0,774.888888888889,23.2638888888889
7,2,1,1,100,100,100,0,0,564.736842105263,9.68765251342118
7,2,1,2,88.8888888888889,100,81.8181818181818,18.1818181818182,0,659.210526315789,39.9463152757443
7,2,1,3,70.5882352941177,25,84.6153846153846,15.3846153846154,75,613.526315789474,70.5954123962909
7,2,1,1,100,100,100,0,0,514.947368421053,10.2733040507565
7,2,1,3,82.3529411764706,71.4285714285714,90,10,28.5714285714286,707.894736842105,79.5754026354319
7,2,1,2,72.2222222222222,66.6666666666667,75,25,33.3333333333333,674.315789473684,70.9858467545144
7,2,1,3,58.8235294117647,37.5,77.7777777777778,22.2222222222222,62.5,396.368421052632,80.0634455832113
7,2,1,2,94.4444444444444,100,91.6666666666667,8.33333333333333,0,531.263157894737,59.5656417764763
7,2,1,1,100,100,100,0,0,599.736842105263,10.8589555880918
7,2,2,3,64.7058823529412,45.4545454545455,100,0,54.5454545454545,535.157894736842,51.8545632015617
7,2,2,2,77.7777777777778,62.5,90,10,37.5,637.947368421053,40.0439238653001
7,2,2,2,77.7777777777778,57.1428571428571,90.9090909090909,9.09090909090909,42.8571428571429,593.947368421053,40.4343582235237
7,2,2,3,82.3529411764706,80,83.3333333333333,16.6666666666667,20,618.7,79.8682284040996
7,2,2,1,100,100,100,0,0,589.789473684211,10.3709126403123
7,2,2,2,100,100,100,0,0,797.6,60.3465104929234
7,2,2,3,70.5882352941177,33.3333333333333,90.9090909090909,9.09090909090909,66.6666666666667,566.157894736842,80.5514885309907
7,2,2,1,100,100,100,0,0,550.210526315789,9.98047828208882
7,2,2,3,70.5882352941177,37.5,100,0,62.5,567.578947368421,79.9658369936554
8,2,1,2,100,100,100,0,0,708.111111111111,59.5486111111111
8,2,1,3,70.5882352941177,33.3333333333333,90.9090909090909,9.09090909090909,66.6666666666667,843.705882352941,98.3506944444444
8,2,1,1,100,100,100,0,0,509.263157894737,14.3229166666667
8,2,1,1,100,100,100,0,0,486.736842105263,15.1909722222222
8,2,1,2,100,100,100,0,0,582.5,59.5486111111111
8,2,1,3,94.1176470588235,100,91.6666666666667,8.33333333333333,0,645.294117647059,96.2673611111111
8,2,1,1,100,100,100,0,0,456.631578947368,9.63541666666667
8,2,1,2,88.8888888888889,66.6666666666667,93.3333333333333,6.66666666666667,33.3333333333333,649.5,68.8368055555556
8,2,1,3,94.1176470588235,80,100,0,20,608.705882352941,95.5729166666667
8,2,2,1,100,100,100,0,0,450.052631578947,10.15625
8,2,2,2,88.8888888888889,83.3333333333333,91.6666666666667,8.33333333333333,16.6666666666667,678.055555555556,82.4652777777778
8,2,2,2,100,100,100,0,0,609,68.0555555555556
8,2,2,1,94.7368421052632,85.7142857142857,100,0,14.2857142857143,491.684210526316,30.7291666666667
8,2,2,2,94.4444444444444,100,85.7142857142857,14.2857142857143,0,467.222222222222,26.3888888888889
8,2,2,3,82.3529411764706,75,84.6153846153846,15.3846153846154,25,641.941176470588,89.6701388888889
8,2,2,2,94.4444444444444,100,92.8571428571429,7.14285714285714,0,628.111111111111,49.8263888888889
8,2,2,3,94.1176470588235,100,90.9090909090909,9.09090909090909,0,566.647058823529,66.1458333333333
8,2,2,1,94.7368421052632,83.3333333333333,100,0,16.6666666666667,457.789473684211,21.875
9,2,1,1,100,100,100,0,0,389.75,20.4861111111111
9,2,1,3,76.4705882352941,50,90.9090909090909,9.09090909090909,50,495.842105263158,94.3576388888889
9,2,1,2,94.4444444444444,85.7142857142857,100,0,14.2857142857143,484.25,17.96875
9,2,1,1,100,100,100,0,0,384.947368421053,3.47222222222222
9,2,1,3,70.5882352941177,37.5,100,0,62.5,554.45,93.3159722222222
9,2,1,2,100,100,100,0,0,535.25,87.2395833333333
9,2,1,2,94.4444444444444,75,100,0,25,484.35,92.0138888888889
9,2,1,1,100,100,100,0,0,368,14.4965277777778
9,2,1,3,88.2352941176471,83.3333333333333,90.9090909090909,9.09090909090909,16.6666666666667,579.157894736842,97.1354166666667
9,2,2,1,94.7368421052632,85.7142857142857,100,0,14.2857142857143,409.25,23.6111111111111
9,2,2,2,100,100,100,0,0,467.55,11.71875
9,2,2,3,94.1176470588235,83.3333333333333,100,0,16.6666666666667,606.105263157895,94.0972222222222
9,2,2,3,94.1176470588235,66.6666666666667,100,0,33.3333333333333,458.55,97.9166666666667
9,2,2,1,100,100,100,0,0,381.9,4.07986111111111
9,2,2,2,100,100,100,0,0,486.45,82.9861111111111
9,2,2,1,94.7368421052632,80,100,0,20,375.65,28.125
9,2,2,3,64.7058823529412,14.2857142857143,100,0,85.7142857142857,540.3,95.1388888888889
9,2,2,2,94.4444444444444,83.3333333333333,100,0,16.6666666666667,469.9,36.6319444444444
10,2,1,2,61.1111111111111,25,71.4285714285714,14.2857142857143,75,699.375,94.1666666666667
10,2,1,3,76.4705882352941,100,66.6666666666667,33.3333333333333,0,642.333333333333,93.8888888888889
10,2,1,1,100,100,100,0,0,524.105263157895,73.4722222222222
10,2,1,2,94.4444444444444,100,90.9090909090909,9.09090909090909,0,568.4,80.625
10,2,1,1,100,100,100,0,0,476.052631578947,63.125
10,2,1,3,76.4705882352941,20,100,0,80,661.157894736842,87.2916666666667
10,2,1,3,70.5882352941177,20,91.6666666666667,8.33333333333333,80,686.294117647059,98.4722222222222
10,2,1,2,94.4444444444444,80,100,0,20,511.277777777778,70.625
10,2,1,1,89.4736842105263,50,100,0,50,524,73.1944444444444
10,2,2,1,94.7368421052632,88.8888888888889,100,0,11.1111111111111,501.473684210526,57.0833333333333
10,2,2,3,76.4705882352941,77.7777777777778,75,25,22.2222222222222,738.388888888889,74.4444444444444
10,2,2,3,76.4705882352941,71.4285714285714,80,20,28.5714285714286,673.117647058824,83.9583333333333
10,2,2,1,94.7368421052632,83.3333333333333,100,0,16.6666666666667,495.894736842105,74.375
10,2,2,2,83.3333333333333,80,84.6153846153846,15.3846153846154,20,660.277777777778,80.6944444444444
10,2,2,3,82.3529411764706,75,84.6153846153846,15.3846153846154,25,746.611111111111,93.4722222222222
10,2,2,2,72.2222222222222,37.5,100,0,62.5,643.888888888889,90.625
10,2,2,3,70.5882352941177,37.5,100,0,62.5,625.941176470588,89.0277777777778
10,2,2,3,70.5882352941177,50,81.8181818181818,18.1818181818182,50,724.333333333333,97.8472222222222
11,2,1,3,94.1176470588235,87.5,100,0,12.5,791.882352941176,79.0058479532164
11,2,1,2,94.4444444444444,100,91.6666666666667,8.33333333333333,0,684.166666666667,51.9493177387914
11,2,1,1,100,100,100,0,0,493.421052631579,11.2475633528265
11,2,1,3,70.5882352941177,50,81.8181818181818,18.1818181818182,50,812.176470588235,79.1617933723197
11,2,1,1,94.7368421052632,90,100,0,10,483.684210526316,21.1500974658869
11,2,1,2,100,100,100,0,0,598.777777777778,41.0331384015595
11,2,1,2,100,100,100,0,0,699.777777777778,44.4639376218324
11,2,1,1,68.4210526315789,80,64.2857142857143,0,20,642.928571428571,14.9122807017544
11,2,1,3,70.5882352941177,50,76.9230769230769,23.0769230769231,50,711.235294117647,80.7992202729045
11,2,2,3,76.4705882352941,80,75,25,20,791.941176470588,80.7992202729045
11,2,2,2,83.3333333333333,80,84.6153846153846,15.3846153846154,20,610.277777777778,40.7992202729045
11,2,2,3,70.5882352941177,50,81.8181818181818,18.1818181818182,50,701.882352941176,75.8089668615984
11,2,2,1,100,100,100,0,0,515.105263157895,12.495126705653
11,2,2,1,100,100,100,0,0,502.578947368421,15.9259259259259
11,2,2,2,100,100,100,0,0,678,39.3957115009747
11,2,2,2,100,100,100,0,0,686.166666666667,35.5750487329435
11,2,2,3,64.7058823529412,33.3333333333333,71.4285714285714,21.4285714285714,66.6666666666667,698.6875,80.4873294346979
11,2,2,1,94.7368421052632,100,92.3076923076923,7.69230769230769,0,535.368421052632,22.0077972709552
12,1,1,2,61.1111111111111,66.6666666666667,58.3333333333333,41.6666666666667,33.3333333333333,338.315789473684,88.3601756954612
12,1,1,3,47.0588235294118,33.3333333333333,54.5454545454545,45.4545454545455,66.6666666666667,417.1,89.4338701805759
12,1,1,1,89.4736842105263,87.5,90.9090909090909,9.09090909090909,12.5,488.35,72.938018545632
12,1,1,2,61.1111111111111,55.5555555555556,66.6666666666667,33.3333333333333,44.4444444444444,400.5,78.2088823816496
12,1,1,1,100,100,100,0,0,471.9,70.0097608589556
12,1,1,3,76.4705882352941,100,71.4285714285714,28.5714285714286,0,374.277777777778,83.8701805758907
12,1,1,3,58.8235294117647,62.5,55.5555555555556,44.4444444444444,37.5,484.277777777778,89.2386530014641
12,1,1,2,38.8888888888889,20,46.1538461538462,53.8461538461538,80,355.05,77.3304050756467
12,1,1,1,89.4736842105263,100,87.5,12.5,0,486.684210526316,75.4758418740849
12,1,2,2,72.2222222222222,100,68.75,31.25,0,668.222222222222,87.0912640312347
12,1,2,3,58.8235294117647,40,66.6666666666667,33.3333333333333,60,558.882352941176,90.0195217179112
12,1,2,3,58.8235294117647,50,60,40,50,434.176470588235,89.0434358223524
12,1,2,2,83.3333333333333,87.5,80,20,12.5,493.055555555556,90.0195217179112
12,1,2,3,70.5882352941177,62.5,77.7777777777778,22.2222222222222,37.5,381.529411764706,90.3123474865788
12,1,2,2,88.8888888888889,100,83.3333333333333,16.6666666666667,0,555.944444444444,84.2606149341142
12,1,2,2,77.7777777777778,50,85.7142857142857,14.2857142857143,50,575.777777777778,84.9438750610054
12,1,2,1,100,100,100,0,0,541.368421052632,80.7467057101025
12,1,2,2,55.5555555555556,50,56.25,37.5,50,401.117647058824,85.4319180087848
13,2,1,3,82.3529411764706,60,91.6666666666667,8.33333333333333,40,1026.95,91.1111111111111
13,2,1,2,77.7777777777778,88.8888888888889,66.6666666666667,33.3333333333333,11.1111111111111,1193.3,93.9583333333333
13,2,1,1,94.7368421052632,100,93.3333333333333,6.66666666666667,0,738.55,69.9305555555556
13,2,1,1,100,100,100,0,0,614.15,70.1388888888889
13,2,1,3,58.8235294117647,28.5714285714286,80,20,71.4285714285714,888.45,94.5833333333333
13,2,1,2,77.7777777777778,71.4285714285714,81.8181818181818,9.09090909090909,28.5714285714286,665.368421052632,84.8611111111111
13,2,1,3,76.4705882352941,40,91.6666666666667,8.33333333333333,60,796.55,95.6944444444444
13,2,1,2,83.3333333333333,60,92.3076923076923,7.69230769230769,40,722.2,90.0694444444444
13,2,1,1,94.7368421052632,87.5,100,0,12.5,697.5,69.9305555555556
13,2,2,1,100,100,100,0,0,681.2,50
13,2,2,3,64.7058823529412,25,76.9230769230769,23.0769230769231,75,872.7,86.8055555555556
13,2,2,3,94.1176470588235,75,100,0,25,756.1,88.3333333333333
13,2,2,2,94.4444444444444,100,91.6666666666667,8.33333333333333,0,661.8,83.9583333333333
13,2,2,1,100,100,100,0,0,627.7,55.9027777777778
13,2,2,3,70.5882352941177,40,83.3333333333333,16.6666666666667,60,745.15,86.7361111111111
13,2,2,1,100,100,100,0,0,613.85,59.375
13,2,2,3,70.5882352941177,42.8571428571429,90,10,57.1428571428571,992.25,90.4166666666667
13,2,2,2,66.6666666666667,33.3333333333333,83.3333333333333,16.6666666666667,66.6666666666667,668.9,86.6666666666667
14,2,1,1,89.4736842105263,80,92.8571428571429,7.14285714285714,20,447.3,19.1556857003416
14,2,1,3,58.8235294117647,25,69.2307692307692,30.7692307692308,75,551.95,99.3899463152758
14,2,1,2,88.8888888888889,75,92.8571428571429,7.14285714285714,25,639.05,60.8345534407028
14,2,1,3,70.5882352941177,42.8571428571429,90,10,57.1428571428571,554.75,99.2923377257199
14,2,1,2,72.2222222222222,25,85.7142857142857,14.2857142857143,75,677.75,70.6930209858468
14,2,1,1,100,100,100,0,0,457.7,9.88286969253294
14,2,1,3,52.9411764705882,14.2857142857143,80,20,85.7142857142857,587.95,99.5851634943875
14,2,1,1,94.7368421052632,91.6666666666667,100,0,8.33333333333333,459.65,20.2293801854563
14,2,1,2,66.6666666666667,55.5555555555556,77.7777777777778,22.2222222222222,44.4444444444444,686.3,68.2528062469497
14,2,2,1,94.7368421052632,90.9090909090909,100,0,9.09090909090909,459.7,19.8389458272328
14,2,2,3,64.7058823529412,40,100,0,60,608.1,98.9019033674963
14,2,2,1,100,100,100,0,0,448.15,10.3709126403123
14,2,2,2,94.4444444444444,75,100,0,25,546.7,70.1073694485115
14,2,2,2,77.7777777777778,57.1428571428571,90.9090909090909,9.09090909090909,42.8571428571429,538.75,68.9360663738409
14,2,2,1,100,100,100,0,0,476.65,10.0780868716447
14,2,2,1,100,100,100,0,0,404.45,6.75939482674475
14,2,2,2,88.8888888888889,75,92.8571428571429,7.14285714285714,25,594.85,74.9877989263055
14,2,2,3,52.9411764705882,0,75,25,100,421.3,98.4138604197169
15,2,1,1,100,100,100,0,0,430.947368421053,9.84405458089669
15,2,1,2,83.3333333333333,75,85.7142857142857,14.2857142857143,25,547.368421052632,79.3957115009747
15,2,1,3,47.0588235294118,28.5714285714286,60,40,71.4285714285714,419.421052631579,99.6686159844055
15,2,1,2,100,100,100,0,0,562.368421052632,59.5906432748538
15,2,1,3,64.7058823529412,50,69.2307692307692,30.7692307692308,50,443.578947368421,99.8245614035088
15,2,1,1,94.7368421052632,85.7142857142857,100,0,14.2857142857143,452.421052631579,0.331384015594542
15,2,1,3,70.5882352941177,80,66.6666666666667,33.3333333333333,20,508.631578947368,99.8245614035088
15,2,1,1,100,100,100,0,0,401.473684210526,10.3118908382066
15,2,1,2,88.8888888888889,85.7142857142857,90.9090909090909,9.09090909090909,14.2857142857143,539.842105263158,39.6296296296296
15,2,2,1,100,100,100,0,0,420.684210526316,0.253411306042885
15,2,2,3,41.1764705882353,28.5714285714286,50,50,71.4285714285714,361.117647058824,99.7465886939571
15,2,2,3,70.5882352941177,66.6666666666667,72.7272727272727,27.2727272727273,33.3333333333333,478.055555555556,99.9025341130604
15,2,2,2,77.7777777777778,77.7777777777778,77.7777777777778,22.2222222222222,22.2222222222222,494.111111111111,50.6237816764133
15,2,2,1,100,100,100,0,0,412.473684210526,0.0974658869395711
15,2,2,2,94.4444444444444,100,93.3333333333333,6.66666666666667,0,549.611111111111,39.3957115009747
15,2,2,3,47.0588235294118,0,61.5384615384615,38.4615384615385,100,476.888888888889,99.5126705653021
15,2,2,2,94.4444444444444,100,92.8571428571429,7.14285714285714,0,559.277777777778,50.1559454191033
15,2,2,2,94.4444444444444,85.7142857142857,100,0,14.2857142857143,527.833333333333,99.1228070175439
16,2,1,1,100,100,100,0,0,490.9,39.7510980966325
16,2,1,2,88.8888888888889,100,84.6153846153846,15.3846153846154,0,565.1,60.4441190824793
16,2,1,3,58.8235294117647,100,50,50,0,655.05,79.7706198145437
16,2,1,1,94.7368421052632,88.8888888888889,100,0,11.1111111111111,457.35,29.2093704245974
16,2,1,3,70.5882352941177,100,58.3333333333333,41.6666666666667,0,696.95,80.2586627623231
16,2,1,2,88.8888888888889,83.3333333333333,91.6666666666667,8.33333333333333,16.6666666666667,522.9,61.1273792093704
16,2,1,3,58.8235294117647,75,53.8461538461538,46.1538461538462,25,678.45,80.1610541727672
16,2,1,2,83.3333333333333,71.4285714285714,90.9090909090909,9.09090909090909,28.5714285714286,515.55,60.1512933138116
16,2,1,1,100,100,100,0,0,463.45,26.7691556857003
16,2,2,1,100,100,100,0,0,520.7,26.1835041483651
16,2,2,2,77.7777777777778,85.7142857142857,72.7272727272727,27.2727272727273,14.2857142857143,505.7,56.7349926793558
16,2,2,1,94.7368421052632,100,90,10,0,443.85,37.7989263055149
16,2,2,2,100,100,100,0,0,497.55,71.278672523182
16,2,2,1,100,100,100,0,0,548.2,43.7530502684236
16,2,2,3,64.7058823529412,83.3333333333333,54.5454545454545,45.4545454545455,16.6666666666667,630,77.2327964860908
16,2,2,2,94.4444444444444,87.5,100,0,12.5,505.35,56.3445583211323
16,2,2,1,100,100,100,0,0,412.8,41.1176183504148
16,2,2,3,58.8235294117647,66.6666666666667,57.1428571428571,42.8571428571429,33.3333333333333,583.8,76.1591020009761
17,2,1,3,70.5882352941177,80,66.6666666666667,33.3333333333333,20,795.470588235294,79.4270833333333
17,2,1,2,100,100,100,0,0,646.055555555556,41.0590277777778
17,2,1,1,100,100,100,0,0,423.684210526316,24.21875
17,2,1,2,100,100,100,0,0,600.333333333333,38.9756944444444
17,2,1,1,100,100,100,0,0,399.421052631579,25.6076388888889
17,2,1,3,82.3529411764706,83.3333333333333,81.8181818181818,18.1818181818182,16.6666666666667,705.764705882353,70.1388888888889
17,2,1,2,94.4444444444444,100,90.9090909090909,9.09090909090909,0,596.555555555556,59.8958333333333
17,2,1,1,100,100,100,0,0,399.315789473684,29.6875
17,2,1,3,94.1176470588235,50,100,0,50,677,79.8611111111111
17,2,2,3,94.1176470588235,100,93.3333333333333,0,0,762.125,70.2256944444444
17,2,2,1,94.7368421052632,66.6666666666667,100,0,33.3333333333333,397.894736842105,30.7291666666667
17,2,2,2,100,100,100,0,0,456.111111111111,49.4791666666667
17,2,2,3,88.2352941176471,87.5,88.8888888888889,11.1111111111111,12.5,536.882352941176,65.625
17,2,2,2,100,100,100,0,0,513.5,40.5381944444444
17,2,2,1,94.7368421052632,100,90,10,0,364.473684210526,40.1041666666667
17,2,2,1,100,100,100,0,0,401.421052631579,36.9791666666667
17,2,2,3,88.2352941176471,75,100,0,25,559.235294117647,64.4097222222222
17,2,2,1,100,100,100,0,0,413.473684210526,39.2361111111111
18,2,1,1,78.9473684210526,20,100,0,80,546.45,70.1388888888889
18,2,1,2,77.7777777777778,66.6666666666667,88.8888888888889,0,33.3333333333333,747.473684210526,50.8680555555556
18,2,1,3,58.8235294117647,16.6666666666667,81.8181818181818,18.1818181818182,83.3333333333333,844.65,80.9027777777778
18,2,1,1,47.3684210526316,16.6666666666667,61.5384615384615,38.4615384615385,83.3333333333333,661.882352941176,82.6388888888889
18,2,1,3,70.5882352941177,40,83.3333333333333,8.33333333333333,60,658.631578947368,51.9097222222222
18,2,1,2,55.5555555555556,33.3333333333333,77.7777777777778,22.2222222222222,66.6666666666667,663.05,61.2847222222222
18,2,1,2,83.3333333333333,100,82.3529411764706,17.6470588235294,0,541.4,78.4722222222222
18,2,1,3,52.9411764705882,22.2222222222222,87.5,0,77.7777777777778,459.526315789474,81.1631944444444
18,2,1,1,63.1578947368421,25,73.3333333333333,26.6666666666667,75,696.55,79.1666666666667
18,2,2,3,82.3529411764706,50,100,0,50,689.95,57.4652777777778
18,2,2,1,73.6842105263158,40,85.7142857142857,14.2857142857143,60,732.9,80.5555555555556
18,2,2,2,66.6666666666667,25,78.5714285714286,21.4285714285714,75,582.75,84.375
18,2,2,2,38.8888888888889,0,58.3333333333333,41.6666666666667,100,397.45,74.8263888888889
18,2,2,3,76.4705882352941,50,84.6153846153846,7.69230769230769,50,582.368421052632,90.1909722222222
18,2,2,1,57.8947368421053,42.8571428571429,66.6666666666667,33.3333333333333,57.1428571428571,728.2,77.5173611111111
18,2,2,2,77.7777777777778,0,87.5,12.5,100,687.3,89.5833333333333
18,2,2,3,64.7058823529412,25,76.9230769230769,23.0769230769231,75,634.842105263158,90.3645833333333
